Data Through Date,Project ID,Interconnection Date,Utility,City/Town,County,ZIP Code,Division,Substation,Circuit ID,Storage Type,Developer,Metering Method,Energy Storage System Size (kWac),Georeference
12/31/2025,PAM-2025-394261,12/31/2025,PSEGLI,FARMINGDALE,Nassau,11735,,306,2859,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.44579 40.73228)
12/31/2025,PAM-2022-207400,01/17/2023,PSEGLI,WOODMERE,Nassau,11598,,240,8875,Battery,"Tesla, Inc.",NM,5,POINT (-73.71598 40.63876)
12/31/2025,24774,12/18/2024,NYSEG,Prattsburgh,Steuben,14873,Hornell,NYS-PRATTSBURG TAP 598,5206898,Battery,Fingerlakes Renewable,NM,12,POINT (-77.28905 42.52343)
12/31/2025,SDG-45585,12/21/2022,Con Ed,Peekskill,Westchester,10566,CENY-W,Buchanan,sprout brook-1,Battery,Sunrun Inc,NM,6,POINT (-73.92211 41.29117)
12/31/2025,CH-17105,06/27/2023,Central Hudson,Poughkeepsie,Dutchess,12603,Poughkeepsie,Todd Hill,6052,Battery,"tesla energy operations, inc",NM,5,POINT (-73.89901 41.69646)
12/31/2025,CH-15434,08/12/2022,Central Hudson,New Paltz,Ulster,12561,Newburgh,Ohioville,5021,Battery,Lighthouse Solar,NM,7.68,POINT (-74.07846 41.74611)
12/31/2025,648610,07/03/2025,National Grid,Randolph,Cattaraugus,14772,010-Olean,S. RANDOLPH 32,36_10_3261,Battery,"Erica Bassett (Solar Liberty Energy Systems, Inc.)",NM,11.5,POINT (-78.97393 42.1625)
12/31/2025,574690,04/18/2024,National Grid,Troy,Rensselaer,12182,031-Troy,N. TROY 123,36_31_12351,Battery,Shannon Hartz (Kasselman Solar),NM,10,POINT (-73.67628 42.77172)
12/31/2025,DGINT-13880,12/05/2023,O&R,GOSHEN,Orange,10924,CENTRAL,South Goshen,89-2-13,Battery,Sunrun Inc,NM,10,POINT (-74.31657 41.40683)
12/31/2025,CH-11429,05/03/2019,Central Hudson,Shady,Ulster,12409,Kingston,Woodstock,3012,Battery,"Tesla Energy Operations, Inc.",NM,10,POINT (-74.15843 42.05808)
12/31/2025,DGINT-13628,10/25/2023,O&R,MIDDLETOWN,Orange,10941,WEST,East Wallkill,15-6-13,Battery,SolarCity,NM,15.2,POINT (-74.36007 41.47205)
12/31/2025,CH-14452,12/21/2021,Central Hudson,Salt Point,Dutchess,12578,Poughkeepsie,Hibernia,7011,Battery,"Kasselman Solar, LLC",NM,6,POINT (-73.7919 41.80951)
12/31/2025,487488,02/17/2023,National Grid,Queensbury,Warren,12804,038-Glens Falls,OGDEN BROOK 423,36_38_42356,Battery,Suncommon RBK - Residential (SunCommon),NM,10,POINT (-73.67843 43.33318)
12/31/2025,CH-22434,06/26/2025,Central Hudson,Hurley,Ulster,12443,Kingston,Hurley Ave,2093,Battery,SunRun Installations INC,NM,11.5,POINT (-74.06458 41.9263)
12/31/2025,PAM-2022-280009,05/26/2023,PSEGLI,BAY SHORE,Suffolk,11706,,2109,4996,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.24917 40.72025)
12/31/2025,PAM-2024-375721,03/22/2024,PSEGLI,W HEMPSTEAD,Nassau,11552,,1681,2260,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.64952 40.70019)
12/31/2025,CH-20111,07/12/2024,Central Hudson,W Hurley,Ulster,12491,Kingston,Hurley Ave,2094,Battery,SunRun Installations INC,NM,10,POINT (-74.10403 41.99711)
12/31/2025,PAM-2019-62344,04/19/2019,PSEGLI,Massapequa Park,Nassau,11762,,118,9110,Battery,Solar City,NM,5,POINT (-73.45377 40.67811)
12/31/2025,SDG-37291,07/07/2022,Con Ed,Mamaroneck,Westchester,10543,CENY-W,Harrison,17W56,Battery,Sunrun Inc,NM,5,POINT (-73.73578 40.94909)
12/31/2025,PAM-2022-238506,07/05/2023,PSEGLI,MATTITUCK,Suffolk,11952,,8579,5969,Battery,GreenLogic LLC,NM,13.6,POINT (-72.5319 40.99216)
12/31/2025,PAM-2021-132619,02/08/2022,PSEGLI,GREENLAWN,Suffolk,11740,,218,6783,Battery,"Tesla, Inc.",NM,5,POINT (-73.36452 40.86142)
12/31/2025,PAM-2025-386367,04/17/2025,PSEGLI,LINDENHURST,Suffolk,11757,,124,9138,Battery,SUNation Solar Systems Inc.,NM,11.5,POINT (-73.36755 40.68177)
12/31/2025,CH-13714,11/19/2021,Central Hudson,Newburgh,Orange,12550,Newburgh,Marlboro,5001,Battery,"Sunrun Installation Services, Inc.",NM,3.8,POINT (-74.01023 41.49994)
12/31/2025,PAM-2021-156013,10/20/2022,PSEGLI,VALLEY STRM,Nassau,11580,,867,2544,Battery,"Tesla, Inc.",NM,5,POINT (-73.70851 40.66419)
12/31/2025,DGINT-12507,11/18/2022,O&R,WEST NYACK,Rockland,10994,EAST,Snake Hill Road,24-12-13,Battery,SolarCity,NM,7.6,POINT (-73.97246 41.10232)
12/31/2025,SDG-29640,12/05/2022,Con Ed,Yonkers,Westchester,10705,CENY-W,Elmsford No. 2,12W76,Battery,SolarCity,NM,15,POINT (-73.89096 40.92143)
12/31/2025,PAM-2021-142513,12/23/2021,PSEGLI,GREAT NECK,Nassau,11023,,804,1858,Battery,"EmPower CES, LLC",NM,5,POINT (-73.72767 40.80076)
12/31/2025,723760,12/15/2025,National Grid,Schenectady,Schenectady,12303,032-Schenectady,ALTAMONT 283,36_30_28355,Battery,Rodney Wiltshire (Empire Solar Store),NM,11.52,POINT (-73.94073 42.79288)
12/31/2025,SDG-10779,12/24/2018,Con Ed,Briarcliff Manor,Westchester,10510,CENY-W,Pleasantville,Long Hill Road -,Battery,SolarCity,NM,10,POINT (-73.83079 41.15066)
12/31/2025,PAM-2024-379866,10/17/2024,PSEGLI,MERRICK,Nassau,11566,,138,5892,Battery,"EmPower CES, LLC",NM,23,POINT (-73.55445 40.66923)
12/31/2025,DGINT-13737,10/30/2023,O&R,WARWICK,Orange,10990,CENTRAL,Wisner,80-1-13,Battery,Sunrun Inc,NM,6,POINT (-74.35825 41.25848)
12/31/2025,18110,11/04/2021,NYSEG,GRANVILLE,Washington,12832,Mechanicville,NYS-GRANVILLE-SALEM TAP 625,1201401,Battery,PlugPV LLC,NM,3.4,POINT (-73.26576 43.40466)
12/31/2025,DGINT-13453,10/17/2023,O&R,WARWICK,Orange,10990,CENTRAL,Wisner,80-1-13,Battery,Sunrun Inc,NM,12,POINT (-74.35825 41.25848)
12/31/2025,PAM-2021-160724,04/12/2022,PSEGLI,WOODMERE,Nassau,11598,,4889,3876,Battery,"Sunrun, Inc.",NM,5,POINT (-73.71598 40.63876)
12/31/2025,PAM-2021-160432,04/06/2022,PSEGLI,MASS PK,Nassau,11762,,118,6458,Battery,Long Island Power Solutions,NM,6.7,POINT (-73.45377 40.67811)
12/31/2025,PAM-2021-98513,06/11/2021,PSEGLI,LINDENHURST,Suffolk,11757,,124,9138,Battery,"Sunrun, Inc.",NM,5,POINT (-73.36755 40.68177)
12/31/2025,SDG-50834,01/11/2023,Con Ed,Chappaqua,Westchester,10514,CENY-W,Granite Hill,15W18,Battery,Tesla,NM,15,POINT (-73.77305 41.15742)
12/31/2025,DGINT-08463,07/18/2019,O&R,GREENWOOD LAKE,Orange,10925,CENTRAL,Hunt,84-2-13,Battery,Other,NM,4,POINT (-74.29405 41.22273)
12/31/2025,PAM-2021-86519,07/28/2021,PSEGLI,Plainview,Nassau,11803,,586,334,Battery,TESLA,NM,10,POINT (-73.46669 40.7764)
12/31/2025,PAM-2025-392911,11/24/2025,PSEGLI,KINGS PARK,Suffolk,11754,,237,2871,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.24247 40.88439)
12/31/2025,SDG-48621,03/09/2023,Con Ed,Croton-On-Hudson,Westchester,10520,CENY-W,Buchanan,87U3,Battery,Croton Energy Group,NM,10,POINT (-73.88707 41.20851)
12/31/2025,PAM-2021-93866,05/13/2021,PSEGLI,Valley Stream,Nassau,11580,,1483,6417,Battery,sunrun,NM,10,POINT (-73.70851 40.66419)
12/31/2025,DGINT-15157,12/17/2024,O&R,WASHINGTONVILLE,Orange,10992,CENTRAL,Blooming Grove,86-3-13,Battery,Infinity Solar,NM,7.15,POINT (-74.16722 41.42762)
12/31/2025,PAM-2023-372963,12/13/2023,PSEGLI,WHEATLY HTS,Suffolk,11798,,1453,6935,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.358 40.75985)
12/31/2025,DGINT-15937,06/11/2025,O&R,GREENWOOD LAKE,Orange,10925,CENTRAL,Hunt,84-2-13,Battery,SolarCity,NM,3.8,POINT (-74.29405 41.22273)
12/31/2025,SDG-34153,12/29/2021,Con Ed,Hartsdale,Westchester,10530,CENY-W,Elmsford No. 2,12W93,Battery,Sunrun Inc,NM,5,POINT (-73.79618 41.0126)
12/31/2025,PAM-2022-187549,11/18/2022,PSEGLI,SMITHTOWN,Suffolk,11787,,1249,6851,Battery,"Tesla, Inc.",NM,10,POINT (-73.23461 40.84723)
12/31/2025,19935,10/06/2022,NYSEG,Newfield,Tompkins,14867,Ithaca,NYS-WEST DANBY 530,4301403,Battery,Renovus Solar,NM,7,POINT (-76.59918 42.35949)
12/31/2025,PAM-2022-216648,02/02/2023,PSEGLI,MELVILLE,Suffolk,11747,,848,6005,Battery,"Tesla, Inc.",NM,20,POINT (-73.41614 40.7932)
12/31/2025,SDG-35293,12/09/2021,Con Ed,Ossining,Westchester,10562,CENY-W,Ossining West,78U1,Battery,Sunrise SOlar Solutions LLC,NM,6.8,POINT (-73.86074 41.16349)
12/31/2025,PAM-2022-184968,12/05/2022,PSEGLI,GDN CITY PK,Nassau,11040,,387,1111,Battery,"Tesla, Inc.",NM,5,POINT (-73.68027 40.73365)
12/31/2025,19963,01/16/2023,NYSEG,Essex,Essex,12936,Plattsburgh,NYS-CABOT MINE 414,1501802,Battery,Solar City Corp DBA Tesla,NM,17.4,POINT (-73.34906 44.28728)
12/31/2025,CH-13013,03/03/2021,Central Hudson,Millerton,Dutchess,12546,Poughkeepsie,Millerton,7081,Battery,Hudson River Renewables LLC,NM,8,POINT (-73.50557 41.95409)
12/31/2025,PAM-2019-75422,07/13/2020,PSEGLI,Montauk,Suffolk,11954,,8807,4450,Battery,TESLA,NM,15,POINT (-71.95373 41.03121)
12/31/2025,PAM-2021-157515,01/03/2022,PSEGLI,GREENLAWN,Suffolk,11740,,218,8414,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.36452 40.86142)
12/31/2025,DGINT-09854,02/22/2021,O&R,WEST NYACK,Rockland,10994,EAST,West Nyack,21-11-13,Battery,SolarCity,NM,7.68,POINT (-73.97246 41.10232)
12/31/2025,CH-02220,10/10/2013,Central Hudson,Campbell Hall,Orange,10916,Newburgh,Maybrook,5051,Battery,Hudson Solar,NM,7.5,POINT (-74.26005 41.45641)
12/31/2025,PAM-2025-394141,12/17/2025,PSEGLI,LEVITTOWN,Nassau,11756,,810,4597,Battery,Venture Solar,NM,11.5,POINT (-73.51411 40.72602)
12/31/2025,CH-21834,07/17/2025,Central Hudson,Montgomery,Orange,12549,Newburgh,Montgomery,5071,Battery,SunRun Installations INC,NM,11.5,POINT (-74.23723 41.52724)
12/31/2025,SDG-81460,04/07/2025,Con Ed,White Plains,Westchester,10603,CENY-W,White Plains,SD40,Battery,Sunrun Inc,NM,11.5,POINT (-73.77632 41.05408)
12/31/2025,DGINT-12209,11/03/2022,O&R,GOSHEN,Orange,10924,CENTRAL,Chester,63-4-13,Battery,SolarCity,NM,15.2,POINT (-74.31657 41.40683)
12/31/2025,17812,10/27/2021,NYSEG,OLD CHATHAM,Columbia,12136,Mechanicville,NYS-RUTLAND 130,1203101,Battery,SunCommon,NM,11.6,POINT (-73.55728 42.44621)
12/31/2025,DGINT-13268,05/24/2023,O&R,FLORIDA,Orange,10921,CENTRAL,Chester,63-3-13,Battery,Sunrun Inc,NM,3.8,POINT (-74.35678 41.33189)
12/31/2025,DGINT-07013,10/31/2018,O&R,CONGERS,Rockland,10920,EAST,Congers,22-8-13,Battery,SolarCity,NM,10,POINT (-73.94766 41.15149)
12/31/2025,661057,09/23/2025,National Grid,Stuyvesant,Columbia,12173,033-Hudson,VALKIN 427,36_33_42753,Battery,Jennifer Boots (Solar City DBA Tesla Energy),,34.5,POINT (-73.78433 42.3879)
12/31/2025,SDG-30960,08/19/2021,Con Ed,West Harrison,Westchester,10604,CENY-W,White Plains,93U2,Battery,Sunrun Inc,NM,5,POINT (-73.74788 41.03836)
12/31/2025,PAM-2022-218934,02/24/2023,PSEGLI,MERRICK,Nassau,11566,,138,6573,Battery,"Tesla, Inc.",NM,10,POINT (-73.55445 40.66923)
12/31/2025,PAM-2021-89563,02/03/2022,PSEGLI,BAY SHORE,Suffolk,11706,,2109,7671,Battery,"Tesla, Inc.",NM,10,POINT (-73.24917 40.72025)
12/31/2025,23865,07/11/2024,NYSEG,Yorktown Heights,Westchester,10598,Brewster,NYS-MOHANSIC 404,1106342,Battery,Venture Solar,NM,11.5,POINT (-73.78311 41.26851)
12/31/2025,CH-20542,03/19/2025,Central Hudson,Wallkill,Ulster,12589,Newburgh,East Walden,5043,Battery,"Tesla Energy Operations, Inc.",NM,7.6,POINT (-74.18095 41.60386)
12/31/2025,SDG-52460,04/26/2023,Con Ed,Pelham,Westchester,10803,CENY-W,Washington Street,91U1,Battery,"SunPower Capital, LLC",NM,6,POINT (-73.80955 40.91158)
12/31/2025,DGINT-15600,03/17/2025,O&R,WARWICK,Orange,10990,CENTRAL,Wisner,80-5-13,Battery,SolarCity,NM,11.5,POINT (-74.35825 41.25848)
12/31/2025,PAM-2023-366207,04/15/2024,PSEGLI,MASSAPEQUA,Nassau,11758,,461,2025,Battery,Long Island Power Solutions,NM,15,POINT (-73.46519 40.6923)
12/31/2025,PAM-2022-247900,12/12/2022,PSEGLI,JERICHO,Nassau,11753,,103,1946,Battery,"Tesla, Inc.",NM,10,POINT (-73.53813 40.791)
12/31/2025,25730,04/16/2025,NYSEG,Hillsdale,Columbia,12529,Mechanicville,NYS-CRARYVILLE 610,1204004,Battery,SunCommon,NM,23,POINT (-73.5046 42.22622)
12/31/2025,DGINT-10061,02/22/2021,O&R,MIDDLETOWN,Orange,10940,WEST,Washington Heights,109-3-13,Battery,Sunrun Inc,NM,3.9,POINT (-74.42261 41.44584)
12/31/2025,21622,09/25/2023,NYSEG,Endicott,Broome,13760,Binghamton,NYS-OAKDALE 626,8104302,Battery,My Solar Grid,NM,5,POINT (-76.04571 42.09971)
12/31/2025,PAM-2021-137568,05/11/2022,PSEGLI,NORTHPORT,Suffolk,11768,,292,1925,Battery,"Sunrun, Inc.",NM,15,POINT (-73.34312 40.90128)
12/31/2025,PAM-2022-195210,11/03/2022,PSEGLI,DEER PARK,Suffolk,11729,,952,3189,Battery,Venture Solar,NM,5.12,POINT (-73.32805 40.75894)
12/31/2025,24361,08/01/2024,NYSEG,Trout Creek,Delaware,13847,Oneonta,NYS-FINCH HOLLOW 012,2308312,Battery,Intelligent Green Solutions,NM,15.36,POINT (-75.27572 42.20603)
12/31/2025,DGINT-10967,11/16/2021,O&R,WARWICK,Orange,10990,CENTRAL,Wisner,80-3-13,Battery,Light House Solar,NM,7.6,POINT (-74.35825 41.25848)
12/31/2025,DGINT-15799,06/10/2025,O&R,MOUNT HOPE,Orange,10940,WEST,Otisville,41457,Battery,SolarCity,NM,11.5,POINT (-74.51152 41.48965)
12/31/2025,CH-17563,08/14/2023,Central Hudson,Jewett,Greene,12444,Catskill,Vinegar Hill,2389,Battery,"Tesla Energy Operations, Inc.",NM,10,POINT (-74.30361 42.2617)
12/31/2025,CH-10237,02/15/2018,Central Hudson,Hopewell Jct,Dutchess,12533,Fishkill,Fishkill Plains,8092,Battery,SolarCity DBA Tesla,NM,5,POINT (-73.80744 41.57661)
12/31/2025,PAM-2022-196355,08/29/2022,PSEGLI,E ISLIP,Suffolk,11730,,363,4360,Battery,"EmPower CES, LLC",NM,5,POINT (-73.19132 40.73384)
12/31/2025,CH-16153,01/17/2023,Central Hudson,Saugerties,Ulster,12477,Kingston,Saugerties,3001,Battery,TESLA ENERGY OPERATIONS INC,NM,7.6,POINT (-73.95246 42.07778)
12/31/2025,PAM-2022-295183,04/05/2023,PSEGLI,CENTEREACH,Suffolk,11720,,193,1651,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.08345 40.85846)
12/31/2025,PAM-2023-328032,03/11/2024,PSEGLI,HUNTINGTON,Suffolk,11743,,54,1627,Battery,"Tesla, Inc.",NM,10,POINT (-73.42913 40.8722)
12/31/2025,PAM-2018-53955,09/11/2018,PSEGLI,E NORTHPORT,Suffolk,11731,,292,8871,Battery,Sunrun_ Inc.,NM,5,POINT (-73.31146 40.87931)
12/31/2025,DGINT-14326,05/06/2024,O&R,NEW CITY,Rockland,10956,EAST,Snake Hill Road,24-1-13,Battery,Sunrun Inc,NM,7.6,POINT (-74.0104 41.14829)
12/31/2025,SDG-32196,11/05/2021,Con Ed,Tarrytown,Westchester,10591,CENY-W,Elmsford No. 2,12W85,Battery,SolarCity,NM,10,POINT (-73.85865 41.08007)
12/31/2025,17559,06/22/2021,NYSEG,POUGHQUAG,Dutchess,12570,Brewster,NYS-SYLVAN LAKE 481,1107081,Battery,SunCommon,NM,5.8,POINT (-73.69237 41.62766)
12/31/2025,25501,04/09/2025,NYSEG,OLD CHATHAM,Columbia,12136,Mechanicville,NYS-CHATHAM 156,1203606,Battery,Kasselman Solar,NM,30.72,POINT (-73.55728 42.44621)
12/31/2025,SDG-77818,04/30/2025,Con Ed,Larchmont,Westchester,10538,CENY-W,Cedar Street,larchmont-2,Battery,Sunrun Inc,NM,11.5,POINT (-73.7516 40.92774)
12/31/2025,21846,01/18/2024,NYSEG,South Salem,Westchester,10590,Brewster,NYS-POUND RIDGE 455,1106855,Battery,John Turchioe,NM,7.6,POINT (-73.55171 41.26877)
12/31/2025,378001,10/06/2021,National Grid,Watertown,Jefferson,13601,013 - Watertown,INDIAN RIVER 323,36_13_32356,Battery,Frederick Proven (Proven Energy Systems),NM,5,POINT (-75.91428 43.97586)
12/31/2025,PAM-2025-394717,12/04/2025,PSEGLI,DIX HILLS,Suffolk,11746,,1470,6629,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.3951 40.83655)
12/31/2025,PAM-2020-79088,07/10/2020,PSEGLI,HUNT STA,Suffolk,11746,,54,3402,Battery,Sunation Solar Systems,NM,5,POINT (-73.3951 40.83655)
12/31/2025,LDG-01890,12/19/2024,Con Ed,Staten Island,Richmond,10309,CENY-SI,Woodrow,5R22,Battery,Certain Solar,RC,4950,POINT (-74.19862 40.52196)
12/31/2025,PAM-2022-269789,01/27/2023,PSEGLI,SYOSSET,Nassau,11791,,403,8730,Battery,"Tesla, Inc.",NM,5,POINT (-73.49544 40.82746)
12/31/2025,DGINT-07936,02/05/2019,O&R,NEW CITY,Rockland,10956,EAST,Congers,22-1-13,Battery,SolarCity,NM,15,POINT (-74.0104 41.14829)
12/31/2025,SDG-69237,04/01/2024,Con Ed,Irvington,Westchester,10533,CENY-W,Elmsford No. 2,12W97,Battery,Tesla,NM,10,POINT (-73.86787 41.03918)
12/31/2025,PAM-2024-384108,12/06/2024,PSEGLI,ISLAND PARK,Nassau,11558,,229,1028,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.65588 40.60124)
12/31/2025,SDG-18160,09/18/2019,Con Ed,Cortlandt Manor,Westchester,10567,CENY-W,Buchanan,13W80,Battery,"New York State Solar Farm, Inc.",NM,10,POINT (-73.89438 41.27436)
12/31/2025,CH-23022,11/07/2025,Central Hudson,Poughkeepsie,Dutchess,12603,Poughkeepsie,Todd Hill,6051,Battery,Kasselman Solar,NM,7.68,POINT (-73.89901 41.69646)
12/31/2025,DGINT-13386,11/08/2023,O&R,WARWICK,Orange,10990,CENTRAL,Wisner,80-2-13,Battery,Sunrun Inc,NM,6,POINT (-74.35825 41.25848)
12/31/2025,CH-14306,02/23/2022,Central Hudson,Newburgh,Orange,12550,Newburgh,Marlboro,5001,Battery,Infinity Solar Systems,NM,7.68,POINT (-74.01023 41.49994)
12/31/2025,CH-18851,05/20/2024,Central Hudson,Marlboro,Ulster,12542,Newburgh,Marlboro,5001,Battery,Infinity Solar Systems,NM,10,POINT (-73.97225 41.60441)
12/31/2025,PAM-2022-173616,12/28/2022,PSEGLI,WATER MILL,Suffolk,11976,,51,9864,Battery,GreenLogic LLC,NM,25,POINT (-72.35513 40.90931)
12/31/2025,DGINT-14275,05/08/2024,O&R,SUFFERN,Rockland,10901,EAST,Hillburn,17-2-13,Battery,Sunrun Inc,NM,3.8,POINT (-74.14974 41.11493)
12/31/2025,20829,08/15/2023,NYSEG,Whitney Point,Broome,13862,Binghamton,NYS-GENEGANTSLET CORNERS 422,8102301,Battery,ETM Solar Works,NM,10,POINT (-75.96357 42.32937)
12/31/2025,SDG-30279,06/15/2021,Con Ed,Mamaroneck,Westchester,10543,CENY-W,Harrison,17W35,Battery,SolarCity,NM,10,POINT (-73.73578 40.94909)
12/31/2025,PAM-2021-141312,01/04/2022,PSEGLI,MANORVILLE,Suffolk,11949,,2957,223,Battery,"Tesla, Inc.",NM,20,POINT (-72.80741 40.87339)
12/31/2025,SDG-82462,04/11/2025,Con Ed,Verplanck,Westchester,10596,CENY-W,Buchanan,59U3,Battery,Sunrun Inc,NM,11.5,POINT (-73.95935 41.25364)
12/31/2025,PAM-2020-85938,09/16/2021,PSEGLI,Setauket,Suffolk,11733,,146,1223,Battery,TESLA,NM,20,POINT (-73.09613 40.94386)
12/31/2025,PAM-2022-282494,05/25/2023,PSEGLI,ATLNTIC BCH,Nassau,11509,,581,930,Battery,"EmPower CES, LLC",NM,5,POINT (-73.7371 40.58946)
12/31/2025,DGINT-14651,10/21/2024,O&R,MIDDLETOWN,Orange,10940,WEST,Silver Lake,113-4-13,Battery,Sunrun Inc,NM,6,POINT (-74.42261 41.44584)
12/31/2025,DGINT-14735,09/06/2024,O&R,CHESTER,Orange,10918,CENTRAL,Chester,63-7-13,Battery,Sunrun Inc,NM,3.8,POINT (-74.27362 41.36149)
12/31/2025,26816,08/22/2025,NYSEG,Vestal,Broome,13850,Binghamton,NYS-VESTAL 623,8101401,Battery,My Solar Grid,NM,11.5,POINT (-76.00405 42.09508)
12/31/2025,SDG-38463,06/27/2023,Con Ed,Bronxville,Westchester,10708,CENY-W,Granite Hill,79U4,Battery,No Developer,NM,7.14,POINT (-73.83125 40.93613)
12/31/2025,331139,01/19/2021,National Grid,Ballston Spa,Saratoga,12020,039 - Saratoga,BROOK RD 369,36_39_36952,Battery,Andrew Esguerra (Solar City DBA Tesla Energy),NM,5,POINT (-73.85124 43.00242)
12/31/2025,PAM-2025-393245,11/07/2025,PSEGLI,VALLEY STRM,Nassau,11581,,4889,4291,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.70316 40.65376)
12/31/2025,DGINT-14130,01/09/2024,O&R,GOSHEN,Orange,10924,CENTRAL,Chester,63-4-13,Battery,Sunrun Inc,NM,7.6,POINT (-74.31657 41.40683)
12/31/2025,PAM-2020-85458,06/08/2021,PSEGLI,Glen Head,Nassau,11545,,2142,1706,Battery,TESLA,NM,10,POINT (-73.61572 40.84573)
12/31/2025,SDG-24567,09/22/2020,Con Ed,White Plains,Westchester,10603,CENY-W,Elmsford No. 2,62U2,Battery,Sunrun Inc,NM,25,POINT (-73.77632 41.05408)
12/31/2025,SDG-36454,10/02/2023,Con Ed,Mamaroneck,Westchester,10543,CENY-W,Harrison,17W56,Battery,EmPower Solar,NM,10,POINT (-73.73578 40.94909)
12/31/2025,SDG-84982,06/03/2025,Con Ed,Bedford,Westchester,10506,CENY-W,Millwood West,7W11,Battery,"New York State Solar Farm, Inc.",NM,11.5,POINT (-73.6423 41.20906)
12/31/2025,PAM-2021-97369,05/04/2021,PSEGLI,NORTHPORT,Suffolk,11768,,292,8871,Battery,"Sunrun, Inc.",NM,10,POINT (-73.34312 40.90128)
12/31/2025,SDG-65112,05/03/2024,Con Ed,Pleasantville,Westchester,10570,CENY-W,Pleasantville,14W08,Battery,Sunrun Inc,NM,5,POINT (-73.79191 41.13466)
12/31/2025,LDG-00150,10/23/2018,Con Ed,Bronx,Bronx,10455,CENY-BX,Mott Haven,Central Bronx,Battery,Bright Power,,18,POINT (-73.90817 40.81576)
12/31/2025,SDG-64559,01/11/2024,Con Ed,Scarsdale,Westchester,10583,CENY-W,White Plains,98U1,Battery,Tesla,NM,5,POINT (-73.79681 40.98824)
12/31/2025,20108,09/19/2022,NYSEG,HOLMES,Dutchess,12531,Brewster,NYS-WEST PATTERSON 474,1106574,Battery,NY State Solar Farm,NM,11.6,POINT (-73.64713 41.52329)
12/31/2025,24999,12/13/2024,NYSEG,EAST CHATHAM,Columbia,12060,Mechanicville,NYS-RUTLAND 131,1203102,Battery,Kasselman Solar,NM,15.36,POINT (-73.52306 42.41151)
12/31/2025,PAM-2022-176903,01/17/2023,PSEGLI,MATTITUCK,Suffolk,11952,,933,4222,Battery,"EmPower CES, LLC",NM,10,POINT (-72.5319 40.99216)
12/31/2025,PAM-2021-116327,06/07/2022,PSEGLI,WESTHAMPTON,Suffolk,11977,,1384,8109,Battery,"Trinity Solar, Inc.",NM,20,POINT (-72.66245 40.82391)
12/31/2025,CH-16690,04/25/2023,Central Hudson,Saugerties,Ulster,12477,Kingston,Saugerties,3003,Battery,SunCommon,NM,10,POINT (-73.95246 42.07778)
12/31/2025,PAM-2022-290758,05/30/2023,PSEGLI,REMSENBURG,Suffolk,11960,,1384,7807,Battery,GreenLogic LLC,NM,10,POINT (-72.70447 40.80776)
12/31/2025,PAM-2024-380083,09/19/2025,PSEGLI,PT JEFFERSN,Suffolk,11777,,1089,393,Battery,Hytech Solar Inc.,NM,23,POINT (-73.07007 40.94624)
12/31/2025,PAM-2019-77402,08/20/2020,PSEGLI,Long Beach,Nassau,11561,,1420,8675,Battery,EmPower  Solar,NM,5,POINT (-73.66608 40.58939)
12/31/2025,PAM-2021-136559,07/20/2022,PSEGLI,VALLEY STRM,Nassau,11580,,1483,3611,Battery,"Sunrun, Inc.",NM,5,POINT (-73.70851 40.66419)
12/31/2025,PAM-2021-161180,02/14/2022,PSEGLI,ST JAMES,Suffolk,11780,,1249,5430,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.15637 40.8763)
12/31/2025,PAM-2025-387657,06/09/2025,PSEGLI,MERRICK,Nassau,11566,,138,6188,Battery,"Sunrun, Inc.",NM,11.5,POINT (-73.55445 40.66923)
12/31/2025,26141,05/13/2025,NYSEG,CARMEL,Putnam,10512,Brewster,NYS-CRAFTS 423,1105723,Battery,Solar City Corp DBA Tesla,NM,23,POINT (-73.67674 41.42798)
12/31/2025,DGINT-09599,12/14/2020,O&R,MONSEY,Rockland,10952,EAST,New Hempstead,45-7-13,Battery,Sunrun Inc,NM,10,POINT (-74.06911 41.10993)
12/31/2025,PAM-2025-391810,10/06/2025,PSEGLI,WOODBURY,Nassau,11797,,2133,216,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.45301 40.81953)
12/31/2025,PAM-2021-101665,09/09/2021,PSEGLI,GDN CITY PK,Nassau,11040,,486,9258,Battery,"EmPower CES, LLC",NM,5,POINT (-73.68027 40.73365)
12/31/2025,PAM-2020-82329,11/16/2020,PSEGLI,FARMNGVILLE,Suffolk,11738,,1014,5692,Battery,Harvest Power LLC,NM,10,POINT (-73.03983 40.83367)
12/31/2025,CH-13731,06/14/2021,Central Hudson,Kingston,Ulster,12401,Kingston,Hurley Ave,2093,Battery,SunCommon,NM,5,POINT (-73.99737 41.92698)
